Name,Length
ENSMUST00000238917,2591
ENSMUST00000316528,1752
ENSMUST00000316530,1024
ENSMUST00000316531,692
ENSMUST00000316529,788
ENSMUST00000316532,630
ENSMUST00000268786,469
ENSMUST00000268783,617
ENSMUST00000268782,665
ENSMUST00000268785,427
ENSMUST00000268784,618
ENSMUST00000268779,1367
ENSMUST00000268780,1328
ENSMUST00000268776,1540
ENSMUST00000209224,2277
ENSMUST00000268777,1344
ENSMUST00000268781,1538
ENSMUST00000053716,3305
ENSMUST00000309701,455
ENSMUST00000309702,358
ENSMUST00000211140,5753
ENSMUST00000209268,3372
ENSMUST00000073961,5410
ENSMUST00000209256,2593
ENSMUST00000211788,2331
ENSMUST00000210833,2209
ENSMUST00000209979,4959
ENSMUST00000211092,2338
ENSMUST00000157516,121
ENSMUST00000356841,398
ENSMUST00000356840,407
ENSMUST00000357172,392
ENSMUST00000357171,846
ENSMUST00000180693,3569
ENSMUST00000247204,979
ENSMUST00000181940,1496
ENSMUST00000210953,2428
ENSMUST00000033310,10061
ENSMUST00000211238,575
ENSMUST00000211437,674
ENSMUST00000209956,687
ENSMUST00000209706,761
ENSMUST00000326164,623
ENSMUST00000326165,1127
ENSMUST00000326167,1385
ENSMUST00000326184,2968
ENSMUST00000326166,1287
ENSMUST00000326171,856
ENSMUST00000326172,814
ENSMUST00000326168,2184
ENSMUST00000326173,1418
ENSMUST00000326169,1929
ENSMUST00000326185,542
ENSMUST00000326174,728
ENSMUST00000326175,741
ENSMUST00000326170,2542
ENSMUST00000326179,902
ENSMUST00000326182,367
ENSMUST00000326177,900
ENSMUST00000326176,813
ENSMUST00000326180,766
ENSMUST00000326178,801
ENSMUST00000326181,593
ENSMUST00000326183,867
ENSMUST00000326375,761
ENSMUST00000326376,767
ENSMUST00000326377,769
ENSMUST00000326378,785
ENSMUST00000326373,1009
ENSMUST00000326380,733
ENSMUST00000326379,597
ENSMUST00000326374,948
ENSMUST00000326618,546
ENSMUST00000211237,1548
ENSMUST00000211371,1887
ENSMUST00000259100,639
ENSMUST00000259101,550
ENSMUST00000209826,1655
ENSMUST00000211723,359
ENSMUST00000250536,456
ENSMUST00000250535,907
ENSMUST00000183000,986
ENSMUST00000361660,1289
ENSMUST00000361816,494
ENSMUST00000361815,474
ENSMUST00000361814,378
ENSMUST00000209653,2189
ENSMUST00000361817,2089
ENSMUST00000276540,513
ENSMUST00000276539,1054
ENSMUST00000338944,846
ENSMUST00000338606,600
ENSMUST00000245370,1775
ENSMUST00000245750,841
ENSMUST00000210356,2990
ENSMUST00000210438,2290
ENSMUST00000210209,635
ENSMUST00000280945,339
ENSMUST00000280943,1674
ENSMUST00000280944,970
ENSMUST00000242381,2218
ENSMUST00000281435,549
ENSMUST00000209393,3672
ENSMUST00000209560,1385
ENSMUST00000302256,1135
ENSMUST00000302257,416
ENSMUST00000302438,491
ENSMUST00000302439,409
ENSMUST00000210345,1189
ENSMUST00000260308,1814
ENSMUST00000260309,877
ENSMUST00000260310,1359
ENSMUST00000260311,822
ENSMUST00000260312,753
ENSMUST00000320471,494
ENSMUST00000359999,667
ENSMUST00000360310,717
ENSMUST00000309030,1132
ENSMUST00000309029,1082
ENSMUST00000297839,974
ENSMUST00000297840,1108
ENSMUST00000297841,933
ENSMUST00000298062,509
ENSMUST00020182228,308
ENSMUST00000277739,475
ENSMUST00000263971,950
ENSMUST00000263973,568
ENSMUST00000263972,680
ENSMUST00000263970,890
ENSMUST00000277821,476
ENSMUST00000277822,453
ENSMUST00000210286,865
ENSMUST00000211142,3314
ENSMUST00000366021,627
ENSMUST00000366020,978
ENSMUST00000366019,992
ENSMUST00000366018,1310
ENSMUST00000366002,608
ENSMUST00000366022,1588
ENSMUST00000366023,601
ENSMUST00000366027,524
ENSMUST00000366028,451
ENSMUST00000366026,515
ENSMUST00000366025,389
ENSMUST00000366017,412
ENSMUST00000366016,556
ENSMUST00000366015,638
ENSMUST00000366014,597
ENSMUST00000366013,1343
ENSMUST00000366011,692
ENSMUST00000366009,1766
ENSMUST00000366006,1018
ENSMUST00000366007,1509
ENSMUST00000366008,2343
ENSMUST00000366005,1615
ENSMUST00000366004,868
ENSMUST00000366003,2127
ENSMUST00000366012,1613
ENSMUST00000366010,2109
ENSMUST00000366024,1585
ENSMUST00000211473,1607
ENSMUST00000280034,596
ENSMUST00000250211,613
ENSMUST00000081510,2894
ENSMUST00000210484,2552
ENSMUST00000377733,362
ENSMUST00000378227,353
ENSMUST00000377371,478
ENSMUST00000378674,1680
ENSMUST00000378004,930
ENSMUST00000378005,594
ENSMUST00000378006,272
ENSMUST00000378412,2011
ENSMUST00000211656,280
ENSMUST00000169486,4994
ENSMUST000000333783,4838
ENSMUST000001061180,3736
ENSMUST00000210774,2994
ENSMUST00000209578,1863
ENSMUST00000209905,4008
ENSMUST00000209864,739
ENSMUST00000209650,2414
ENSMUST00000302410,795
ENSMUST00000211070,2892
ENSMUST00000209747,636
ENSMUST00000302409,464
ENSMUST00000302408,500
ENSMUST00000302411,479
ENSMUST00000297254,683
ENSMUST00000245120,523
ENSMUST00000211531,689
ENSMUST00000210711,2425
ENSMUST00000145881,895
ENSMUST000000689963,1126
ENSMUST00000117404,699
ENSMUST00000135335,4805
ENSMUST00000120340,4643
ENSMUST00000064404,1685
ENSMUST00000211496,3440
ENSMUST00000209696,508
ENSMUST00000211769,817
ENSMUST00000211598,867
ENSMUST00000209816,1600
ENSMUST00000251373,1150
ENSMUST00000251374,1017
ENSMUST00000251375,591
ENSMUST00000251376,492
ENSMUST00000251377,423
ENSMUST00000251219,638
ENSMUST00000251218,595
ENSMUST00000210825,1247
ENSMUST00000351364,1066
ENSMUST00000209434,1343
ENSMUST00000351365,846
ENSMUST00000304892,742
ENSMUST00000288910,1151
ENSMUST00000288912,1131
ENSMUST00000288911,335
ENSMUST00000288909,689
ENSMUST00000288913,358
ENSMUST00000288556,472
ENSMUST00000209641,598
ENSMUST00000336530,1478
ENSMUST00000336531,1012
ENSMUST00000239719,107
ENSMUST00000336655,727
ENSMUST00000160436,2565
ENSMUST00000161213,779
ENSMUST00000162222,2489
ENSMUST00000299956,450
ENSMUST00000299955,355
ENSMUST00000210259,460
ENSMUST00000211580,1138
ENSMUST00000262777,884
ENSMUST00000262778,391
ENSMUST00000262779,592
ENSMUST00000281382,1501
ENSMUST00000209357,1455
ENSMUST00000281383,669
ENSMUST00000281388,670
ENSMUST00000209503,1123
ENSMUST00000281384,916
ENSMUST00000281381,724
ENSMUST00000281385,850
ENSMUST00000281386,898
ENSMUST00000281387,787
ENSMUST00000281389,947
ENSMUST00000281390,566
ENSMUST00000281391,889
ENSMUST00000281392,653
ENSMUST00000348117,1036
ENSMUST00000211166,915
ENSMUST00000284121,819
ENSMUST00000284120,791
ENSMUST00000284122,779
ENSMUST00000284119,797
ENSMUST00000319668,1391
ENSMUST00000319666,1258
ENSMUST00000319669,1090
ENSMUST00000319667,549
ENSMUST00000211620,280
ENSMUST00000119664,1883
ENSMUST00000075667,1502
ENSMUST00000118810,1350
ENSMUST00000128157,3823
ENSMUST000000410973,2081
ENSMUST00000148453,623
ENSMUST00000152104,451
ENSMUST00000155672,1938
ENSMUST00000136824,752
ENSMUST00000140047,435
ENSMUST00000174090,779
ENSMUST00000172764,700
ENSMUST00000106112,1756
ENSMUST00000130500,719
ENSMUST00000141223,388
ENSMUST00000148970,446
ENSMUST00000125359,293
ENSMUST00000210611,519
ENSMUST00000210413,542
ENSMUST00000254940,1069
ENSMUST00000183067,927
ENSMUST00000211271,493
ENSMUST00000106111,5771
ENSMUST00000166163,5987
ENSMUST00000209297,1461
ENSMUST00000238616,1452
ENSMUST00000238324,358
ENSMUST00000285992,1189
ENSMUST00000285787,717
ENSMUST00000285786,749
ENSMUST00000210718,959
ENSMUST00000364496,332
ENSMUST000000265515,3552
ENSMUST00000139364,540
ENSMUST00000154273,4196
ENSMUST00000122844,3156
ENSMUST00000145499,654
ENSMUST00000121184,2727
ENSMUST000000161252,2206
ENSMUST00000165870,1883
ENSMUST00020183532,101
ENSMUST00000210942,917
ENSMUST000000161245,2113
ENSMUST00000156768,513
ENSMUST00000106104,1692
ENSMUST00000135509,585
ENSMUST00000126199,351
ENSMUST00000130248,912
ENSMUST00000126213,744
ENSMUST00000142176,619
ENSMUST00000152992,527
ENSMUST00000322563,1110
ENSMUST00000322769,651
ENSMUST00000093993,3057
ENSMUST00000172136,2543
ENSMUST00000209721,4105
ENSMUST00000269824,518
ENSMUST00000269827,358
ENSMUST00000269826,431
ENSMUST00000269825,356
ENSMUST00000269829,567
ENSMUST00000269828,758
ENSMUST00000269830,434
ENSMUST00000269831,748
ENSMUST00000209810,3816
ENSMUST00000269832,661
ENSMUST00000269833,673
ENSMUST00000365277,610
ENSMUST00000314535,479
ENSMUST00000321264,607
ENSMUST00000321265,407
ENSMUST00000321267,499
ENSMUST00000321266,802
ENSMUST00000321269,367
ENSMUST00000321268,500
ENSMUST00000106098,2826
ENSMUST000000265504,2774
ENSMUST00000097975,2301
ENSMUST00000138183,332
ENSMUST00000131781,341
ENSMUST00000210320,2196
ENSMUST00000152475,748
ENSMUST00000349931,1479
ENSMUST00000349923,1707
ENSMUST00000349924,1825
ENSMUST00000349922,2639
ENSMUST00000349925,1127
ENSMUST00000349930,380
ENSMUST00000349927,1275
ENSMUST00000349926,1317
ENSMUST00000349929,743
ENSMUST00000349928,1145
ENSMUST00000097974,1907
ENSMUST00000106095,1299
ENSMUST00000312614,1215
ENSMUST00000312615,993
ENSMUST00000312616,538
ENSMUST00000312617,887
ENSMUST00000312618,1057
ENSMUST00000196540,849
ENSMUST00000129990,8180
ENSMUST00000166503,1438
ENSMUST000000939911,1518
ENSMUST00000155075,2981
ENSMUST00000140820,4428
ENSMUST00000156116,3598
ENSMUST00000130453,774
ENSMUST00000138129,1133
ENSMUST00000118750,468
ENSMUST00000289641,718
ENSMUST00000289642,762
ENSMUST00000289643,483
ENSMUST00000289640,352
ENSMUST00000289644,829
ENSMUST00000289645,420
ENSMUST00000289646,721
ENSMUST00000283949,563
ENSMUST00000072532,483
ENSMUST00000211599,466
ENSMUST00000184499,109
ENSMUST000000265484,4758
ENSMUST00000137584,416
ENSMUST00000129454,1413
ENSMUST00000209974,875
ENSMUST000000534458,7299
ENSMUST00000121839,2210
ENSMUST00000156941,4038
ENSMUST00000210154,3319
ENSMUST00000351453,451
ENSMUST00000168457,1227
ENSMUST00000244470,1511
ENSMUST00000322372,877
ENSMUST00000322359,806
ENSMUST00000322375,807
ENSMUST00000322368,548
ENSMUST00000322361,677
ENSMUST00000322367,580
ENSMUST00000134312,709
ENSMUST00000322360,623
ENSMUST00000322355,352
ENSMUST00000244356,681
ENSMUST00000322362,446
ENSMUST00000322352,645
ENSMUST00000322363,579
ENSMUST00000322353,523
ENSMUST00000322356,479
ENSMUST00000322373,494
ENSMUST00000322364,640
ENSMUST00000243666,799
ENSMUST00000322354,718
ENSMUST00000139218,2330
ENSMUST00000322374,1341
ENSMUST00000322369,792
ENSMUST00000322357,560
ENSMUST00000322365,658
ENSMUST00000322370,526
ENSMUST00000322366,565
ENSMUST00000322358,405
ENSMUST00000210415,642
ENSMUST00000318697,1090
ENSMUST00000322767,856
ENSMUST00000322768,1043
ENSMUST00000130771,947
ENSMUST00000200604,57
ENSMUST00000083568,72
ENSMUST00000322562,440
ENSMUST00000146974,1438
ENSMUST00000097970,1161
ENSMUST00000209335,898
ENSMUST00000210254,952
ENSMUST00000121412,1176
ENSMUST00000156647,3089
ENSMUST000000265466,3100
ENSMUST00000106069,3117
ENSMUST00000128332,3669
ENSMUST00000132903,543
ENSMUST00000148670,2325
ENSMUST00000149915,367
ENSMUST00000173209,343
ENSMUST00000185038,66
ENSMUST00000210224,2837
ENSMUST00000209930,3341
ENSMUST00000026547,2960
ENSMUST00000211638,3060
ENSMUST00000211186,2610
ENSMUST00000211261,565
ENSMUST00000209574,646
ENSMUST00000210419,339
ENSMUST00000211789,878
ENSMUST00000168194,1076
ENSMUST00000210882,1757
ENSMUST00000210089,710
ENSMUST00000210936,533
ENSMUST00000055353,2356
ENSMUST00000172775,2070
ENSMUST000000265415,1220
ENSMUST00000211044,1029
ENSMUST00000211283,975
ENSMUST00000166758,1220
ENSMUST00000211681,1192
ENSMUST00000026540,620
ENSMUST00000120034,680
ENSMUST00000148716,1685
ENSMUST00000142105,536
ENSMUST000000265394,685
ENSMUST00000132582,401
ENSMUST00000143197,451
ENSMUST00000133834,518
ENSMUST00000211677,360
ENSMUST00000128527,549
ENSMUST00000121115,872
ENSMUST00000147713,452
ENSMUST00000125421,346
ENSMUST00000155777,408
ENSMUST00000138197,443
ENSMUST000000265383,1557
ENSMUST00000155647,2474
ENSMUST00000147643,4088
ENSMUST00000151505,3890
ENSMUST00000125337,373
ENSMUST00000211120,3128
ENSMUST00000211757,628
ENSMUST00000209908,560
ENSMUST00000210240,476
ENSMUST000000265373,4655
ENSMUST00000097967,1024
ENSMUST00000036977,1595
ENSMUST00000150667,2133
ENSMUST00000141070,890
ENSMUST00000211171,326
ENSMUST00000124253,224
ENSMUST00000140579,722
ENSMUST00000155723,495
ENSMUST00000059241,3374
ENSMUST00000156791,532
ENSMUST00000050585,4766
ENSMUST00000209314,3677
ENSMUST00000213953,3445
ENSMUST00000214272,3780
ENSMUST00000215785,4165
ENSMUST00000216023,3940
ENSMUST00000055890,1056
ENSMUST00000215815,5044
ENSMUST00000051943,1058
ENSMUST00000211540,3621
ENSMUST00000084460,3454
ENSMUST00000209398,3437
ENSMUST00000209637,3210
ENSMUST00000210159,3116
ENSMUST00000209376,3140
ENSMUST00000209840,626
ENSMUST00000210212,4372
ENSMUST000000598823,2897
ENSMUST00000164583,3342
ENSMUST00000093984,2991
ENSMUST00000211749,1286
ENSMUST00000210841,243
ENSMUST00000215542,4683
ENSMUST00000214594,5137
ENSMUST00000078103,1050
ENSMUST00000214858,3362
ENSMUST00000214143,3094
ENSMUST00000172230,978
ENSMUST00000211655,728
ENSMUST00000215023,2692
ENSMUST00000211031,2650
ENSMUST00000216027,3300
ENSMUST00000210932,2383
ENSMUST00000075470,936
ENSMUST00000211097,928
ENSMUST00000216727,1958
ENSMUST00000074177,1080
ENSMUST00000209407,580
ENSMUST00000080153,2320
ENSMUST00000216053,2330
ENSMUST00000217032,2186
ENSMUST00000217167,3874
ENSMUST00000213172,3766
ENSMUST00000213801,4232
ENSMUST00000073226,930
ENSMUST00000211093,2397
ENSMUST00000216292,1653
ENSMUST00000216258,2874
ENSMUST00000215308,2345
ENSMUST00000217179,2825
ENSMUST00000071755,1052
ENSMUST00000211776,870
ENSMUST00000214296,5120
ENSMUST00000216585,3071
ENSMUST00000216962,4835
ENSMUST00000213715,5033
ENSMUST00000213339,2852
ENSMUST00000217235,5186
ENSMUST00000217580,2850
ENSMUST00000074897,991
ENSMUST00000215340,3938
ENSMUST00000215768,4231
ENSMUST00000064392,3853
ENSMUST00000209873,581
ENSMUST00000211326,264
ENSMUST00000209871,2792
ENSMUST00000210949,2821
ENSMUST00000210973,1920
ENSMUST00000084457,933
ENSMUST00000214180,7750
ENSMUST00000211771,1190
ENSMUST00000072655,957
ENSMUST00000210373,381
ENSMUST00000210241,1348
ENSMUST00000211685,1212
ENSMUST00000084455,936
ENSMUST00000084456,1328
ENSMUST00000211057,516
ENSMUST00000211399,504
ENSMUST00000307622,1629
ENSMUST00000219579,517
ENSMUST00000219853,416
ENSMUST00000218865,11486
ENSMUST00000078967,960
ENSMUST00000210499,612
ENSMUST00000214637,6157
ENSMUST00000084454,1035
ENSMUST00000210357,1642
ENSMUST00000209857,577
ENSMUST00000080681,1103
ENSMUST00000274403,453
ENSMUST00000218525,4039
ENSMUST00000211706,831
ENSMUST00000026552,1833
ENSMUST00000209253,1582
ENSMUST00000210235,1012
ENSMUST00000210403,569
ENSMUST00000026553,1460
ENSMUST00000211616,281
ENSMUST00000204061,487
ENSMUST00000261685,452
ENSMUST00000262122,402
ENSMUST00000262121,398
ENSMUST00000262123,225
ENSMUST000000806513,2791
ENSMUST00000106052,3851
ENSMUST00000150053,433
ENSMUST00000209690,988
ENSMUST00000106050,719
ENSMUST00000211372,688
ENSMUST000000265541,890
ENSMUST00000185612,716
ENSMUST00000127986,740
ENSMUST00000209978,466
ENSMUST00000210916,485
ENSMUST00000190581,1077
ENSMUST00000260443,729
ENSMUST00000260444,703
ENSMUST00000260448,764
ENSMUST00000260445,692
ENSMUST00000260447,636
ENSMUST00000260446,608
ENSMUST00000035300,455
ENSMUST000000265552,1128
ENSMUST00000106049,1509
ENSMUST00000135845,1629
ENSMUST000000265570,2268
ENSMUST00000210195,719
ENSMUST00000211624,769
ENSMUST00000210157,1882
ENSMUST00000211590,354
ENSMUST00000211527,298
ENSMUST00000209320,386
ENSMUST00000210710,489
ENSMUST00000209318,424
ENSMUST00000261961,542
ENSMUST00000026558,3406
ENSMUST00000151384,939
ENSMUST00000153498,829
ENSMUST00000139956,796
ENSMUST00000210708,2577
ENSMUST00000210601,3374
ENSMUST00000123925,2272
ENSMUST00000147815,799
ENSMUST00000209766,1942
ENSMUST00000131850,2151
ENSMUST00000152212,697
ENSMUST00000210296,1598
ENSMUST000001060480,1416
ENSMUST00000211179,1606
ENSMUST000000265594,1461
ENSMUST00000137024,690
ENSMUST00000147331,784
ENSMUST00000210706,3206
ENSMUST00000210974,1272
ENSMUST00000137710,456
ENSMUST00000210398,1223
ENSMUST000000265604,1989
ENSMUST00000151644,1391
ENSMUST00000140411,599
ENSMUST00000129683,831
ENSMUST00000163610,1382
ENSMUST00000146875,797
ENSMUST00000164681,726
ENSMUST00000166889,1096
ENSMUST00000130462,1215
ENSMUST00000125668,719
ENSMUST00000165539,288
ENSMUST00000121585,1194
ENSMUST000000265610,360
ENSMUST00000260886,1144
ENSMUST00000210567,1658
ENSMUST00000245836,635
ENSMUST00000247294,930
ENSMUST00000260900,483
ENSMUST00000260903,884
ENSMUST00000260906,530
ENSMUST00000246655,931
ENSMUST00000260890,590
ENSMUST00000209406,1690
ENSMUST00000210080,747
ENSMUST00000246315,480
ENSMUST00000246717,558
ENSMUST00000246586,1132
ENSMUST00000246276,1082
ENSMUST00000260892,633
ENSMUST00000260889,789
ENSMUST00000243137,668
ENSMUST00000241285,967
ENSMUST00000260895,776
ENSMUST00000246042,1519
ENSMUST00000246128,723
ENSMUST00000247327,1124
ENSMUST00000247390,1333
ENSMUST00000246467,1033
ENSMUST00000247279,1022
ENSMUST00000247469,866
ENSMUST00000247227,972
ENSMUST00000260910,922
ENSMUST00000260911,1004
ENSMUST00000260912,929
ENSMUST00000260913,526
ENSMUST00000260914,446
ENSMUST00000260915,975
ENSMUST00000260916,825
ENSMUST00000260917,824
ENSMUST00000260918,482
ENSMUST00000260919,555
ENSMUST00000260907,1371
ENSMUST00000260908,507
ENSMUST00000260909,778
ENSMUST00000247132,1005
ENSMUST00000247475,625
ENSMUST00000247250,783
ENSMUST00000243858,706
ENSMUST00000260899,674
ENSMUST00000260902,677
ENSMUST00000260904,919
ENSMUST00000260905,873
ENSMUST00000209842,726
ENSMUST00000260894,515
ENSMUST00000260896,854
ENSMUST00000260897,734
ENSMUST00000260898,585
ENSMUST00000260893,1538
ENSMUST00000260891,742
ENSMUST00000242243,662
ENSMUST00000247221,1482
ENSMUST00000260887,811
ENSMUST00000260888,795
ENSMUST00000260922,611
ENSMUST00000247467,951
ENSMUST00000247547,769
ENSMUST00000260923,1074
ENSMUST00000260925,772
ENSMUST00000260926,1176
ENSMUST00000260927,869
ENSMUST00000260928,583
ENSMUST00000260929,624
ENSMUST00000243031,745
ENSMUST00000241497,707
ENSMUST00000260920,818
ENSMUST00000260945,963
ENSMUST00000247224,1096
ENSMUST00000260934,647
ENSMUST00000260935,910
ENSMUST00000260936,691
ENSMUST00000260937,814
ENSMUST00000260938,542
ENSMUST00000260932,663
ENSMUST00000260933,816
ENSMUST00000260924,848
ENSMUST00000260930,798
ENSMUST00000260921,551
ENSMUST00000260939,759
ENSMUST00000260948,815
ENSMUST00000209817,843
ENSMUST00000247368,1071
ENSMUST00000260941,561
ENSMUST00000260942,513
ENSMUST00000260943,620
ENSMUST00000260944,469
ENSMUST00000260946,1210
ENSMUST00000260947,693
ENSMUST00000246376,868
ENSMUST00000260931,636
ENSMUST00000260940,665
ENSMUST00000260949,1004
ENSMUST00000260951,957
ENSMUST00000260952,746
ENSMUST00000260954,1944
ENSMUST00000260955,787
ENSMUST00000247463,750
ENSMUST00000260953,927
ENSMUST00000246755,777
ENSMUST00000260956,1040
ENSMUST00000247133,1049
ENSMUST00000260957,1195
ENSMUST00000260958,741
ENSMUST00000247155,775
ENSMUST00000260959,485
ENSMUST00000260960,1584
ENSMUST00000260961,959
ENSMUST00000260962,1208
ENSMUST00000260964,664
ENSMUST00000260968,1025
ENSMUST00000247480,1328
ENSMUST00000260965,709
ENSMUST00000260966,977
ENSMUST00000260967,950
ENSMUST00000260963,803
ENSMUST00000247254,745
ENSMUST00000260969,776
ENSMUST00000260970,648
ENSMUST00000260972,721
ENSMUST00000209496,851
ENSMUST00000260974,778
ENSMUST00000260975,550
ENSMUST00000260976,782
ENSMUST00000260971,793
ENSMUST00000260973,822
ENSMUST00000260977,923
ENSMUST00000260978,800
ENSMUST00000260982,447
ENSMUST00000260983,599
ENSMUST00000260984,596
ENSMUST00000260980,600
ENSMUST00000260981,554
ENSMUST00000260979,1041
ENSMUST00000260985,511
ENSMUST00000260986,627
ENSMUST00000260987,829
ENSMUST00000260988,344
ENSMUST00000260989,828
ENSMUST00000261295,1176
ENSMUST00000106045,3823
ENSMUST00000183845,4436
ENSMUST00000184560,3178
ENSMUST00000183761,534
ENSMUST00000164337,2748
ENSMUST00000164580,3001
ENSMUST00000169736,3145
ENSMUST00000168084,362
ENSMUST000000794031,2981
ENSMUST00000163094,1835
ENSMUST00000026562,765
ENSMUST00000211129,495
ENSMUST00000365883,518
ENSMUST00000365881,637
ENSMUST00000365880,744
ENSMUST000000816490,655
ENSMUST00000106042,882
ENSMUST00000106040,560
ENSMUST00000026564,736
ENSMUST00000365568,1287
ENSMUST00000365570,481
ENSMUST00000244093,858
ENSMUST00000365569,1122
ENSMUST00000365567,438
ENSMUST00000209475,934
ENSMUST00000247539,730
ENSMUST00000365742,793
ENSMUST00000365743,1761
ENSMUST00000026565,678
ENSMUST00000209328,678
ENSMUST00000211330,813
ENSMUST00000081924,663
ENSMUST00000366424,443
ENSMUST00000366266,930
ENSMUST00000366269,273
ENSMUST00000366268,712
ENSMUST00000211011,774
ENSMUST00000210199,420
ENSMUST00000366038,815
ENSMUST00000244861,655
ENSMUST00000366037,833
ENSMUST00000366039,378
ENSMUST00000366040,270
ENSMUST00000366041,984
ENSMUST00000048002,3556
ENSMUST00000210203,827
ENSMUST00000209546,3076
ENSMUST00000211455,485
ENSMUST00000210517,476
ENSMUST00000106039,2919
ENSMUST00000159375,417
ENSMUST00000066873,2848
ENSMUST00000163041,866
ENSMUST00000160869,670
ENSMUST00000160615,557
ENSMUST00000160403,1425
ENSMUST00000159253,458
ENSMUST00000161142,412
ENSMUST00000279702,504
ENSMUST00000210167,1897
ENSMUST00000097958,1990
ENSMUST00000209294,1612
ENSMUST00000210978,1723
ENSMUST00000209887,850
ENSMUST00000210941,816
ENSMUST00000209199,543
