transcript_id,gene_id
ENSMUST00000044694.8,ENSMUSG00000039438.8
ENSMUST00000216449.2,ENSMUSG00000039438.8
ENSMUST00000114689.8,ENSMUSG00000002028.14
ENSMUST00000002095.11,ENSMUSG00000002028.14
ENSMUST00000138119.2,ENSMUSG00000002028.14
ENSMUST00000152241.8,ENSMUSG00000002028.14
ENSMUST00000128768.3,ENSMUSG00000002028.14
ENSMUST00000215489.2,ENSMUSG00000002028.14
ENSMUST00000213541.2,ENSMUSG00000111017.2
ENSMUST00000337361.1,ENSMUSG00000110773.3
ENSMUST00000213180.3,ENSMUSG00000110773.3
ENSMUST00000337353.1,ENSMUSG00000110773.3
ENSMUST00000337354.1,ENSMUSG00000110773.3
ENSMUST00000337355.1,ENSMUSG00000110773.3
ENSMUST00000337356.1,ENSMUSG00000110773.3
ENSMUST00000217585.3,ENSMUSG00000110773.3
ENSMUST00000213473.2,ENSMUSG00000110773.3
ENSMUST00000337357.1,ENSMUSG00000110773.3
ENSMUST00000337358.1,ENSMUSG00000110773.3
ENSMUST00000337359.1,ENSMUSG00000110773.3
ENSMUST00000337360.1,ENSMUSG00000110773.3
ENSMUST00000241954.2,ENSMUSG00000120220.2
ENSMUST00000337488.1,ENSMUSG00000120220.2
ENSMUST00000116708.3,ENSMUSG00000080358.3
ENSMUST00000216815.3,ENSMUSG00000038717.10
ENSMUST00000043675.9,ENSMUSG00000038717.10
ENSMUST00000216380.2,ENSMUSG00000038717.10
ENSMUST00000213999.2,ENSMUSG00000038717.10
ENSMUST00000337202.1,ENSMUSG00000111082.4
ENSMUST00000215803.4,ENSMUSG00000111082.4
ENSMUST00000337203.1,ENSMUSG00000111082.4
ENSMUST00000337204.1,ENSMUSG00000111082.4
ENSMUST00000337201.1,ENSMUSG00000111082.4
ENSMUST00000337205.1,ENSMUSG00000111082.4
ENSMUST00000337206.1,ENSMUSG00000111082.4
ENSMUST00000337200.1,ENSMUSG00000111082.4
ENSMUST00000337207.1,ENSMUSG00000111082.4
ENSMUST00000337208.1,ENSMUSG00000111082.4
ENSMUST00000117506.9,ENSMUSG00000059890.17
ENSMUST00000117549.8,ENSMUSG00000059890.17
ENSMUST00000145657.9,ENSMUSG00000059890.17
ENSMUST00000154287.9,ENSMUSG00000059890.17
ENSMUST00000138559.9,ENSMUSG00000059890.17
ENSMUST00000213193.2,ENSMUSG00000059890.17
ENSMUST00000213890.2,ENSMUSG00000059890.17
ENSMUST00000214761.2,ENSMUSG00000059890.17
ENSMUST00000125642.8,ENSMUSG00000059890.17
ENSMUST00000213666.2,ENSMUSG00000059890.17
ENSMUST00000155400.3,ENSMUSG00000059890.17
ENSMUST00000215720.2,ENSMUSG00000111241.2
ENSMUST00000002101.12,ENSMUSG00000002033.15
ENSMUST00000159019.3,ENSMUSG00000002033.15
ENSMUST00000160886.2,ENSMUSG00000002033.15
ENSMUST00000034602.9,ENSMUSG00000032094.9
ENSMUST00000214715.2,ENSMUSG00000032094.9
ENSMUST00000214800.2,ENSMUSG00000032094.9
ENSMUST00000102832.3,ENSMUSG00000032093.8
ENSMUST00000214582.2,ENSMUSG00000032093.8
ENSMUST00000214081.2,ENSMUSG00000032093.8
ENSMUST00000217486.2,ENSMUSG00000032093.8
ENSMUST00000214762.2,ENSMUSG00000111203.2
ENSMUST00000216159.2,ENSMUSG00000111690.2
ENSMUST00000217097.2,ENSMUSG00000032092.6
ENSMUST00000215886.2,ENSMUSG00000032092.6
ENSMUST00000215292.2,ENSMUSG00000032092.6
ENSMUST00000034600.5,ENSMUSG00000032092.6
ENSMUST00000216777.2,ENSMUSG00000032092.6
ENSMUST00000214803.2,ENSMUSG00000110899.2
ENSMUST00000381090.1,ENSMUSG00000144092.1
ENSMUST00000114664.8,ENSMUSG00000070305.11
ENSMUST00000093856.4,ENSMUSG00000070305.11
ENSMUST00000114663.4,ENSMUSG00000070305.11
ENSMUST00000187113.2,ENSMUSG00000070305.11
ENSMUST00000186268.2,ENSMUSG00000070305.11
ENSMUST00000050020.8,ENSMUSG00000048534.8
ENSMUST00000216426.2,ENSMUSG00000048534.8
ENSMUST00000215880.2,ENSMUSG00000048534.8
ENSMUST00000216333.2,ENSMUSG00000048534.8
ENSMUST00000217074.2,ENSMUSG00000048534.8
ENSMUST00000215266.2,ENSMUSG00000048534.8
ENSMUST00000215098.2,ENSMUSG00000048534.8
ENSMUST00000322296.1,ENSMUSG00000074385.5
ENSMUST00000098827.3,ENSMUSG00000074385.5
ENSMUST00000322299.1,ENSMUSG00000074385.5
ENSMUST00000217151.3,ENSMUSG00000074385.5
ENSMUST00000322301.1,ENSMUSG00000074385.5
ENSMUST00000322298.1,ENSMUSG00000074385.5
ENSMUST00000322297.1,ENSMUSG00000074385.5
ENSMUST00000322300.1,ENSMUSG00000074385.5
ENSMUST00000215148.2,ENSMUSG00000111070.2
ENSMUST00000170998.9,ENSMUSG00000070304.14
ENSMUST00000060125.7,ENSMUSG00000046480.7
ENSMUST00000280104.1,ENSMUSG00000111811.3
ENSMUST00000280105.1,ENSMUSG00000111811.3
ENSMUST00000215874.3,ENSMUSG00000111811.3
ENSMUST00000213594.2,ENSMUSG00000111811.3
ENSMUST00000273049.1,ENSMUSG00000125898.1
ENSMUST00000034599.15,ENSMUSG00000032091.16
ENSMUST00000170069.8,ENSMUSG00000032091.16
ENSMUST00000165263.9,ENSMUSG00000032091.16
ENSMUST00000163237.8,ENSMUSG00000032091.16
ENSMUST00000163945.2,ENSMUSG00000032091.16
ENSMUST00000166780.2,ENSMUSG00000091659.2
ENSMUST00000171277.2,ENSMUSG00000091996.9
ENSMUST00000164650.8,ENSMUSG00000091996.9
ENSMUST00000171799.4,ENSMUSG00000091996.9
ENSMUST00000246470.1,ENSMUSG00000120916.1
ENSMUST00000034594.16,ENSMUSG00000032089.17
ENSMUST00000176808.2,ENSMUSG00000032089.17
ENSMUST00000176222.2,ENSMUSG00000032089.17
ENSMUST00000176318.2,ENSMUSG00000093722.2
ENSMUST00000183683.3,ENSMUSG00000098361.3
ENSMUST00000349229.1,ENSMUSG00000138692.1
ENSMUST00000308266.1,ENSMUSG00000131791.1
ENSMUST00000214313.2,ENSMUSG00000111075.2
ENSMUST00000131342.3,ENSMUSG00000085831.9
ENSMUST00000129215.9,ENSMUSG00000085831.9
ENSMUST00000293864.1,ENSMUSG00000085831.9
ENSMUST00000293865.1,ENSMUSG00000085831.9
ENSMUST00000293871.1,ENSMUSG00000085831.9
ENSMUST00000293870.1,ENSMUSG00000085831.9
ENSMUST00000293869.1,ENSMUSG00000085831.9
ENSMUST00000293868.1,ENSMUSG00000085831.9
ENSMUST00000293866.1,ENSMUSG00000085831.9
ENSMUST00000293867.1,ENSMUSG00000085831.9
ENSMUST00000293863.1,ENSMUSG00000085831.9
ENSMUST00000293862.1,ENSMUSG00000085831.9
ENSMUST00000293872.1,ENSMUSG00000085831.9
ENSMUST00000034597.8,ENSMUSG00000037129.8
ENSMUST00000267410.1,ENSMUSG00000124976.1
ENSMUST00000267411.1,ENSMUSG00000124976.1
ENSMUST00000085939.8,ENSMUSG00000066705.8
ENSMUST00000217381.2,ENSMUSG00000066705.8
ENSMUST00000215281.2,ENSMUSG00000066705.8
ENSMUST00000316723.1,ENSMUSG00000133242.1
ENSMUST00000214680.2,ENSMUSG00000059412.8
ENSMUST00000216289.2,ENSMUSG00000059412.8
ENSMUST00000213850.2,ENSMUSG00000059412.8
ENSMUST00000214257.2,ENSMUSG00000059412.8
ENSMUST00000041005.6,ENSMUSG00000059412.8
ENSMUST00000214466.2,ENSMUSG00000059412.8
ENSMUST00000216840.2,ENSMUSG00000059412.8
ENSMUST00000213158.2,ENSMUSG00000059412.8
ENSMUST00000214017.2,ENSMUSG00000059412.8
ENSMUST00000213282.2,ENSMUSG00000059412.8
ENSMUST00000214654.2,ENSMUSG00000059412.8
ENSMUST00000214245.2,ENSMUSG00000059412.8
ENSMUST00000217549.2,ENSMUSG00000059412.8
ENSMUST00000216490.2,ENSMUSG00000111186.2
ENSMUST00000181230.2,ENSMUSG00000097074.3
ENSMUST00000215652.2,ENSMUSG00000097074.3
ENSMUST00000217335.2,ENSMUSG00000032087.12
ENSMUST00000217538.2,ENSMUSG00000032087.12
ENSMUST00000213919.2,ENSMUSG00000032087.12
ENSMUST00000216340.2,ENSMUSG00000032087.12
ENSMUST00000239471.2,ENSMUSG00000032087.12
ENSMUST00000034592.11,ENSMUSG00000032087.12
ENSMUST00000239429.2,ENSMUSG00000032087.12
ENSMUST00000216078.2,ENSMUSG00000032087.12
ENSMUST00000216685.2,ENSMUSG00000032087.12
ENSMUST00000215027.2,ENSMUSG00000032087.12
ENSMUST00000214151.2,ENSMUSG00000032087.12
ENSMUST00000359848.1,ENSMUSG00000140503.1
ENSMUST00000278030.1,ENSMUSG00000126760.1
ENSMUST00000240005.1,ENSMUSG00000119912.1
ENSMUST00000117194.8,ENSMUSG00000043987.19
ENSMUST00000216284.2,ENSMUSG00000043987.19
ENSMUST00000214971.2,ENSMUSG00000043987.19
ENSMUST00000213154.2,ENSMUSG00000043987.19
ENSMUST00000152629.2,ENSMUSG00000043987.19
ENSMUST00000132430.2,ENSMUSG00000043987.19
ENSMUST00000217554.2,ENSMUSG00000043987.19
ENSMUST00000217022.2,ENSMUSG00000043987.19
ENSMUST00000214868.2,ENSMUSG00000043987.19
ENSMUST00000215216.2,ENSMUSG00000110997.2
ENSMUST00000182691.2,ENSMUSG00000098194.2
ENSMUST00000078111.11,ENSMUSG00000032086.13
ENSMUST00000034591.11,ENSMUSG00000032086.13
ENSMUST00000159499.2,ENSMUSG00000032086.13
ENSMUST00000162559.2,ENSMUSG00000032086.13
ENSMUST00000159970.2,ENSMUSG00000032086.13
ENSMUST00000162587.2,ENSMUSG00000032086.13
ENSMUST00000162209.2,ENSMUSG00000089810.2
ENSMUST00000216609.2,ENSMUSG00000111128.2
ENSMUST00000161203.8,ENSMUSG00000042790.17
ENSMUST00000058720.13,ENSMUSG00000042790.17
ENSMUST00000161187.8,ENSMUSG00000042790.17
ENSMUST00000162369.8,ENSMUSG00000042790.17
ENSMUST00000162699.8,ENSMUSG00000042790.17
ENSMUST00000160699.9,ENSMUSG00000042790.17
ENSMUST00000100407.4,ENSMUSG00000042790.17
ENSMUST00000213659.2,ENSMUSG00000042790.17
ENSMUST00000160868.2,ENSMUSG00000042790.17
ENSMUST00000160469.8,ENSMUSG00000042790.17
ENSMUST00000160811.3,ENSMUSG00000042790.17
ENSMUST00000160325.2,ENSMUSG00000042790.17
ENSMUST00000215005.2,ENSMUSG00000042790.17
ENSMUST00000157109.3,ENSMUSG00000087734.3
ENSMUST00000039059.8,ENSMUSG00000035382.10
ENSMUST00000215535.2,ENSMUSG00000035382.10
ENSMUST00000215189.2,ENSMUSG00000035382.10
ENSMUST00000216672.2,ENSMUSG00000035382.10
ENSMUST00000213854.2,ENSMUSG00000035382.10
ENSMUST00000216614.2,ENSMUSG00000035382.10
ENSMUST00000216504.2,ENSMUSG00000035382.10
ENSMUST00000216514.2,ENSMUSG00000035382.10
ENSMUST00000214425.2,ENSMUSG00000035382.10
ENSMUST00000034590.4,ENSMUSG00000032085.6
ENSMUST00000216035.2,ENSMUSG00000032085.6
ENSMUST00000215509.2,ENSMUSG00000032085.6
ENSMUST00000213634.2,ENSMUSG00000111521.3
ENSMUST00000213884.2,ENSMUSG00000111521.3
ENSMUST00000321517.1,ENSMUSG00000111521.3
ENSMUST00000321516.1,ENSMUSG00000111521.3
ENSMUST00000038488.17,ENSMUSG00000034908.17
ENSMUST00000114573.9,ENSMUSG00000034908.17
ENSMUST00000159033.2,ENSMUSG00000034908.17
ENSMUST00000160598.8,ENSMUSG00000034908.17
ENSMUST00000160927.8,ENSMUSG00000034908.17
ENSMUST00000160618.8,ENSMUSG00000034908.17
ENSMUST00000160670.8,ENSMUSG00000034908.17
ENSMUST00000160138.8,ENSMUSG00000034908.17
ENSMUST00000162072.8,ENSMUSG00000034908.17
ENSMUST00000162529.8,ENSMUSG00000034908.17
ENSMUST00000161606.8,ENSMUSG00000034908.17
ENSMUST00000162379.2,ENSMUSG00000034908.17
ENSMUST00000161042.2,ENSMUSG00000034908.17
ENSMUST00000160911.2,ENSMUSG00000034908.17
ENSMUST00000184840.3,ENSMUSG00000098327.3
ENSMUST00000321731.1,ENSMUSG00000133952.1
ENSMUST00000216147.3,ENSMUSG00000111329.3
ENSMUST00000172450.3,ENSMUSG00000003131.8
ENSMUST00000214179.2,ENSMUSG00000003131.8
ENSMUST00000215060.2,ENSMUSG00000003131.8
ENSMUST00000213853.2,ENSMUSG00000003131.8
ENSMUST00000215427.2,ENSMUSG00000003131.8
ENSMUST00000217514.2,ENSMUSG00000003131.8
ENSMUST00000217636.2,ENSMUSG00000003131.8
ENSMUST00000216334.2,ENSMUSG00000003131.8
ENSMUST00000214996.2,ENSMUSG00000003131.8
ENSMUST00000126865.8,ENSMUSG00000034135.16
ENSMUST00000120463.9,ENSMUSG00000034135.16
ENSMUST00000120247.8,ENSMUSG00000034135.16
ENSMUST00000215954.2,ENSMUSG00000034135.16
ENSMUST00000122865.2,ENSMUSG00000034135.16
ENSMUST00000153152.2,ENSMUSG00000034135.16
ENSMUST00000138338.2,ENSMUSG00000034135.16
ENSMUST00000271966.1,ENSMUSG00000125716.1
ENSMUST00000271965.1,ENSMUSG00000125716.1
ENSMUST00000034588.9,ENSMUSG00000032083.9
ENSMUST00000132155.2,ENSMUSG00000032083.9
ENSMUST00000121916.8,ENSMUSG00000032081.11
ENSMUST00000034586.9,ENSMUSG00000032081.11
ENSMUST00000214729.2,ENSMUSG00000032081.11
ENSMUST00000118649.8,ENSMUSG00000032081.11
ENSMUST00000145672.2,ENSMUSG00000032081.11
ENSMUST00000215445.2,ENSMUSG00000111282.2
ENSMUST00000034585.7,ENSMUSG00000032080.7
ENSMUST00000156612.2,ENSMUSG00000074373.8
ENSMUST00000272266.1,ENSMUSG00000074373.8
ENSMUST00000272111.1,ENSMUSG00000125754.1
ENSMUST00000242269.2,ENSMUSG00000120281.2
ENSMUST00000121598.8,ENSMUSG00000032079.13
ENSMUST00000214202.2,ENSMUSG00000032079.13
ENSMUST00000215458.2,ENSMUSG00000032079.13
ENSMUST00000215187.2,ENSMUSG00000032079.13
ENSMUST00000213878.2,ENSMUSG00000032079.13
ENSMUST00000034584.4,ENSMUSG00000032079.13
ENSMUST00000215484.2,ENSMUSG00000111403.2
ENSMUST00000156440.8,ENSMUSG00000032078.18
ENSMUST00000125239.9,ENSMUSG00000032078.18
ENSMUST00000114552.4,ENSMUSG00000032078.18
ENSMUST00000141763.8,ENSMUSG00000032078.18
ENSMUST00000125791.2,ENSMUSG00000032078.18
ENSMUST00000143511.2,ENSMUSG00000032078.18
ENSMUST00000138498.2,ENSMUSG00000032077.6
ENSMUST00000074957.5,ENSMUSG00000032077.6
ENSMUST00000124887.2,ENSMUSG00000032077.6
ENSMUST00000154247.2,ENSMUSG00000032077.6
ENSMUST00000213338.2,ENSMUSG00000032077.6
ENSMUST00000213932.2,ENSMUSG00000032077.6
ENSMUST00000159565.8,ENSMUSG00000056617.13
ENSMUST00000172280.2,ENSMUSG00000056617.13
ENSMUST00000160795.2,ENSMUSG00000056617.13
ENSMUST00000271466.1,ENSMUSG00000111126.3
ENSMUST00000215849.2,ENSMUSG00000111126.3
ENSMUST00000271467.1,ENSMUSG00000111126.3
ENSMUST00000181712.4,ENSMUSG00000097463.4
ENSMUST00000271764.1,ENSMUSG00000097463.4
ENSMUST00000271765.1,ENSMUSG00000097463.4
ENSMUST00000215242.2,ENSMUSG00000097463.4
ENSMUST00000271770.1,ENSMUSG00000097463.4
ENSMUST00000271771.1,ENSMUSG00000097463.4
ENSMUST00000271780.1,ENSMUSG00000097463.4
ENSMUST00000271774.1,ENSMUSG00000097463.4
ENSMUST00000215349.3,ENSMUSG00000097463.4
ENSMUST00000271778.1,ENSMUSG00000097463.4
ENSMUST00000271772.1,ENSMUSG00000097463.4
ENSMUST00000271768.1,ENSMUSG00000097463.4
ENSMUST00000217385.3,ENSMUSG00000097463.4
ENSMUST00000271779.1,ENSMUSG00000097463.4
ENSMUST00000271777.1,ENSMUSG00000097463.4
ENSMUST00000271775.1,ENSMUSG00000097463.4
ENSMUST00000271773.1,ENSMUSG00000097463.4
ENSMUST00000271763.1,ENSMUSG00000097463.4
ENSMUST00000271762.1,ENSMUSG00000097463.4
ENSMUST00000271761.1,ENSMUSG00000097463.4
ENSMUST00000271781.1,ENSMUSG00000097463.4
ENSMUST00000271776.1,ENSMUSG00000097463.4
ENSMUST00000271769.1,ENSMUSG00000097463.4
ENSMUST00000271787.1,ENSMUSG00000097463.4
ENSMUST00000271784.1,ENSMUSG00000097463.4
ENSMUST00000271785.1,ENSMUSG00000097463.4
ENSMUST00000271782.1,ENSMUSG00000097463.4
ENSMUST00000271786.1,ENSMUSG00000097463.4
ENSMUST00000271783.1,ENSMUSG00000097463.4
ENSMUST00000271766.1,ENSMUSG00000097463.4
ENSMUST00000271767.1,ENSMUSG00000097463.4
ENSMUST00000271788.1,ENSMUSG00000097463.4
ENSMUST00000213885.2,ENSMUSG00000110864.2
ENSMUST00000214913.2,ENSMUSG00000110864.2
ENSMUST00000322260.1,ENSMUSG00000110802.3
ENSMUST00000217145.3,ENSMUSG00000110802.3
ENSMUST00000213920.2,ENSMUSG00000110802.3
ENSMUST00000322261.1,ENSMUSG00000110802.3
ENSMUST00000214727.3,ENSMUSG00000110767.3
ENSMUST00000304358.1,ENSMUSG00000110767.3
ENSMUST00000217323.2,ENSMUSG00000110767.3
ENSMUST00000214085.2,ENSMUSG00000111115.2
ENSMUST00000304625.1,ENSMUSG00000131188.1
ENSMUST00000304624.1,ENSMUSG00000131188.1
ENSMUST00000104195.4,ENSMUSG00000077383.4
ENSMUST00000286733.1,ENSMUSG00000111800.3
ENSMUST00000217349.2,ENSMUSG00000111800.3
ENSMUST00000286734.1,ENSMUSG00000111800.3
ENSMUST00000286735.1,ENSMUSG00000111800.3
ENSMUST00000286736.1,ENSMUSG00000111800.3
ENSMUST00000286737.1,ENSMUSG00000111800.3
ENSMUST00000286738.1,ENSMUSG00000111800.3
ENSMUST00000213995.2,ENSMUSG00000111800.3
ENSMUST00000213825.2,ENSMUSG00000111800.3
ENSMUST00000216189.2,ENSMUSG00000111800.3
ENSMUST00000286960.1,ENSMUSG00000128343.1
ENSMUST00000082739.3,ENSMUSG00000064673.3
ENSMUST00000316192.1,ENSMUSG00000133140.1
ENSMUST00000316191.1,ENSMUSG00000133140.1
ENSMUST00000216630.2,ENSMUSG00000111783.2
ENSMUST00000314380.1,ENSMUSG00000111236.3
ENSMUST00000215504.2,ENSMUSG00000111236.3
ENSMUST00000314378.1,ENSMUSG00000111236.3
ENSMUST00000314379.1,ENSMUSG00000111236.3
ENSMUST00000314386.1,ENSMUSG00000111236.3
ENSMUST00000314388.1,ENSMUSG00000111236.3
ENSMUST00000314387.1,ENSMUSG00000111236.3
ENSMUST00000314375.1,ENSMUSG00000111236.3
ENSMUST00000314381.1,ENSMUSG00000111236.3
ENSMUST00000314377.1,ENSMUSG00000111236.3
ENSMUST00000314376.1,ENSMUSG00000111236.3
ENSMUST00000314382.1,ENSMUSG00000111236.3
ENSMUST00000314384.1,ENSMUSG00000111236.3
ENSMUST00000314385.1,ENSMUSG00000111236.3
ENSMUST00000314383.1,ENSMUSG00000111236.3
ENSMUST00000314897.1,ENSMUSG00000132928.1
ENSMUST00000314715.1,ENSMUSG00000099696.9
ENSMUST00000189828.4,ENSMUSG00000099696.9
ENSMUST00000314719.1,ENSMUSG00000099696.9
ENSMUST00000242591.1,ENSMUSG00000099696.9
ENSMUST00000191603.7,ENSMUSG00000099696.9
ENSMUST00000314720.1,ENSMUSG00000099696.9
ENSMUST00000244520.2,ENSMUSG00000099696.9
ENSMUST00000314716.1,ENSMUSG00000099696.9
ENSMUST00000246357.1,ENSMUSG00000099696.9
ENSMUST00000185568.3,ENSMUSG00000099696.9
ENSMUST00000241563.1,ENSMUSG00000099696.9
ENSMUST00000314717.1,ENSMUSG00000099696.9
ENSMUST00000314714.1,ENSMUSG00000099696.9
ENSMUST00000314718.1,ENSMUSG00000099696.9
ENSMUST00000314721.1,ENSMUSG00000099696.9
ENSMUST00000269395.1,ENSMUSG00000125307.1
ENSMUST00000269396.1,ENSMUSG00000125307.1
ENSMUST00000214437.2,ENSMUSG00000111482.3
ENSMUST00000337764.1,ENSMUSG00000111482.3
ENSMUST00000337763.1,ENSMUSG00000111482.3
ENSMUST00000337762.1,ENSMUSG00000111482.3
ENSMUST00000178065.3,ENSMUSG00000094893.3
ENSMUST00000214227.2,ENSMUSG00000111669.3
ENSMUST00000338928.1,ENSMUSG00000111669.3
ENSMUST00000338930.1,ENSMUSG00000111669.3
ENSMUST00000338929.1,ENSMUSG00000111669.3
ENSMUST00000338931.1,ENSMUSG00000111669.3
ENSMUST00000214385.2,ENSMUSG00000111669.3
ENSMUST00000217115.2,ENSMUSG00000111669.3
ENSMUST00000290468.1,ENSMUSG00000128881.1
ENSMUST00000211355.2,ENSMUSG00000109844.4
ENSMUST00000354917.1,ENSMUSG00000109844.4
ENSMUST00000354878.1,ENSMUSG00000109844.4
ENSMUST00000354885.1,ENSMUSG00000109844.4
ENSMUST00000354905.1,ENSMUSG00000109844.4
ENSMUST00000354881.1,ENSMUSG00000109844.4
ENSMUST00000354879.1,ENSMUSG00000109844.4
ENSMUST00000209906.4,ENSMUSG00000109844.4
ENSMUST00000354882.1,ENSMUSG00000109844.4
ENSMUST00000354910.1,ENSMUSG00000109844.4
ENSMUST00000354896.1,ENSMUSG00000109844.4
ENSMUST00000354926.1,ENSMUSG00000109844.4
ENSMUST00000354920.1,ENSMUSG00000109844.4
ENSMUST00000354919.1,ENSMUSG00000109844.4
ENSMUST00000354918.1,ENSMUSG00000109844.4
ENSMUST00000354916.1,ENSMUSG00000109844.4
ENSMUST00000354914.1,ENSMUSG00000109844.4
ENSMUST00000354911.1,ENSMUSG00000109844.4
ENSMUST00000354907.1,ENSMUSG00000109844.4
ENSMUST00000354908.1,ENSMUSG00000109844.4
ENSMUST00000354906.1,ENSMUSG00000109844.4
ENSMUST00000210151.3,ENSMUSG00000109844.4
ENSMUST00000354903.1,ENSMUSG00000109844.4
ENSMUST00000354899.1,ENSMUSG00000109844.4
ENSMUST00000354897.1,ENSMUSG00000109844.4
ENSMUST00000354891.1,ENSMUSG00000109844.4
ENSMUST00000354883.1,ENSMUSG00000109844.4
ENSMUST00000354884.1,ENSMUSG00000109844.4
ENSMUST00000354880.1,ENSMUSG00000109844.4
ENSMUST00000354925.1,ENSMUSG00000109844.4
ENSMUST00000354922.1,ENSMUSG00000109844.4
ENSMUST00000354913.1,ENSMUSG00000109844.4
ENSMUST00000354909.1,ENSMUSG00000109844.4
ENSMUST00000209591.2,ENSMUSG00000109844.4
ENSMUST00000210492.3,ENSMUSG00000109844.4
ENSMUST00000354901.1,ENSMUSG00000109844.4
ENSMUST00000354902.1,ENSMUSG00000109844.4
ENSMUST00000354900.1,ENSMUSG00000109844.4
ENSMUST00000354898.1,ENSMUSG00000109844.4
ENSMUST00000354895.1,ENSMUSG00000109844.4
ENSMUST00000354893.1,ENSMUSG00000109844.4
ENSMUST00000354890.1,ENSMUSG00000109844.4
ENSMUST00000354889.1,ENSMUSG00000109844.4
ENSMUST00000354888.1,ENSMUSG00000109844.4
ENSMUST00000354924.1,ENSMUSG00000109844.4
ENSMUST00000354912.1,ENSMUSG00000109844.4
ENSMUST00000354894.1,ENSMUSG00000109844.4
ENSMUST00000354892.1,ENSMUSG00000109844.4
ENSMUST00000209388.2,ENSMUSG00000109844.4
ENSMUST00000354887.1,ENSMUSG00000109844.4
ENSMUST00000354923.1,ENSMUSG00000109844.4
ENSMUST00000354904.1,ENSMUSG00000109844.4
ENSMUST00000354921.1,ENSMUSG00000109844.4
ENSMUST00000354915.1,ENSMUSG00000109844.4
ENSMUST00000354886.1,ENSMUSG00000109844.4
ENSMUST00000354927.1,ENSMUSG00000109844.4
ENSMUST00000356265.1,ENSMUSG00000139913.1
ENSMUST00000355227.1,ENSMUSG00000139749.1
ENSMUST00000355980.1,ENSMUSG00000139870.1
ENSMUST00000355464.1,ENSMUSG00000139791.1
ENSMUST00000355768.1,ENSMUSG00000139830.1
ENSMUST00000284235.1,ENSMUSG00000127835.1
ENSMUST00000308285.1,ENSMUSG00000131795.1
ENSMUST00000214343.2,ENSMUSG00000111755.2
ENSMUST00000216279.2,ENSMUSG00000111703.2
ENSMUST00000280852.1,ENSMUSG00000119966.2
ENSMUST00000240862.2,ENSMUSG00000119966.2
ENSMUST00000280853.1,ENSMUSG00000119966.2
ENSMUST00000280855.1,ENSMUSG00000119966.2
ENSMUST00000280854.1,ENSMUSG00000119966.2
ENSMUST00000240419.1,ENSMUSG00000118913.1
ENSMUST00000114548.8,ENSMUSG00000032076.21
ENSMUST00000152459.8,ENSMUSG00000032076.21
ENSMUST00000143026.9,ENSMUSG00000032076.21
ENSMUST00000085909.9,ENSMUSG00000032076.21
ENSMUST00000114547.8,ENSMUSG00000032076.21
ENSMUST00000148925.2,ENSMUSG00000032076.21
ENSMUST00000124073.8,ENSMUSG00000032076.21
ENSMUST00000239368.2,ENSMUSG00000032076.21
ENSMUST00000214542.2,ENSMUSG00000032076.21
ENSMUST00000151624.2,ENSMUSG00000032076.21
ENSMUST00000034581.4,ENSMUSG00000032076.21
ENSMUST00000376476.1,ENSMUSG00000143377.1
ENSMUST00000376474.1,ENSMUSG00000143377.1
ENSMUST00000376872.1,ENSMUSG00000143460.1
ENSMUST00000376644.1,ENSMUSG00000143419.1
ENSMUST00000279383.1,ENSMUSG00000126967.1
ENSMUST00000315825.1,ENSMUSG00000133085.1
ENSMUST00000214736.2,ENSMUSG00000110959.2
ENSMUST00000216522.2,ENSMUSG00000111155.2
ENSMUST00000272189.1,ENSMUSG00000125777.1
ENSMUST00000309559.1,ENSMUSG00000131979.1
ENSMUST00000256568.1,ENSMUSG00000123163.1
ENSMUST00000256570.1,ENSMUSG00000123163.1
ENSMUST00000256569.1,ENSMUSG00000123163.1
ENSMUST00000256573.1,ENSMUSG00000123163.1
ENSMUST00000256571.1,ENSMUSG00000123163.1
ENSMUST00000256572.1,ENSMUSG00000123163.1
ENSMUST00000215015.2,ENSMUSG00000111668.2
ENSMUST00000215753.2,ENSMUSG00000111294.2
ENSMUST00000214513.2,ENSMUSG00000111437.2
ENSMUST00000250218.1,ENSMUSG00000122004.1
ENSMUST00000217082.2,ENSMUSG00000111117.2
ENSMUST00000213821.2,ENSMUSG00000110924.3
ENSMUST00000214538.2,ENSMUSG00000110924.3
ENSMUST00000292568.1,ENSMUSG00000110924.3
ENSMUST00000216998.2,ENSMUSG00000044229.10
ENSMUST00000215780.2,ENSMUSG00000044229.10
ENSMUST00000093853.5,ENSMUSG00000044229.10
ENSMUST00000217002.2,ENSMUSG00000044229.10
ENSMUST00000251053.1,ENSMUSG00000122149.1
ENSMUST00000251263.1,ENSMUSG00000122189.1
ENSMUST00000034527.14,ENSMUSG00000032028.16
ENSMUST00000135457.8,ENSMUSG00000032028.16
ENSMUST00000137976.2,ENSMUSG00000032028.16
ENSMUST00000149185.8,ENSMUSG00000032028.16
ENSMUST00000142667.2,ENSMUSG00000032028.16
ENSMUST00000250557.1,ENSMUSG00000120216.2
ENSMUST00000250556.1,ENSMUSG00000120216.2
ENSMUST00000250555.1,ENSMUSG00000120216.2
ENSMUST00000250554.1,ENSMUSG00000120216.2
ENSMUST00000250561.1,ENSMUSG00000120216.2
ENSMUST00000250560.1,ENSMUSG00000120216.2
ENSMUST00000250562.1,ENSMUSG00000120216.2
ENSMUST00000250570.1,ENSMUSG00000120216.2
